PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Outubro 2025 - 09 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ5318 HOSPITAL INFANTIL PEQUENO PRINCIPE - CURITIBA - PR,76591569000130,"R$77.172,43",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5328 CIP - SAO PAULO - SP,60840055045402,"R$7.208.325,74",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5332 CENTRAL DE ABASTECIMENTO UNIMED - BELEM - PA,04201372001028,"R$5.048.847,46",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,PA
CJ5362 GUSUKUMA OFTALMOLOGIA ESPECIALIZADA - CACOAL - RO,45818738000107,"R$16.354,35",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,RO
CJ5363 CLINICA DE OLHOS BOTELHO E PAIVA - MURIAE - MG,14237276000100,"R$57.781,48",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5370 ONCOVIDA - CUIABA - MT,07862532000187,"R$473.211,99",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5374 HOSPITAL ANGELINA CARON - CAMPINA GRANDE DO SUL - PR,07088017000191,"R$19.661,00",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5391 HOSPITAL MAE DE DEUS - PORTO ALEGRE - RS,88625686002443,"R$548.633,72",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5395 SECRETARIA DE ESTADO DE SAUDE PUBLICA - SESPA - BELEM - PA,05054929000117,"R$164.166,33",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,PA
CJ5406 ASSOCIACAO HOSPITALAR MOINHOS DE VENTO - PORTO ALEGRE - RS,92685833000151,"R$3.904.325,11",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,92815000000168,"R$6.275.702,99",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5431 VERA CRUZ PLANO DE SAUDE - CAMPINAS - SP,27452545000195,"R$1.654.112,02",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5438 UNIMED JOAO PESSOA COOPERATIVA DO TRABALHO MEDICO - PB,08680639000681,"R$2.134.101,50",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PB
CJ5460 HOSPITAL MUNICIPAL GILSON DE CASSIA MARQUES DE CARVALHO - SÃO PAULO - SP,60765823002779,"R$427.715,58",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5464 INSTITUTO ONCOLOGICO DE RIBEIRAO PRETO - RIBEIRÃO PRETO - SP,57723280000183,"R$140.299,82",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5468 VGR MEDICAL DISTRIBUIDORA E IMPORTADORA DE PRODUTOS MEDICOS - DUQUE DE CAXIAS - RJ,24262939000192,"-R$1.822,55",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RJ
CJ5486 ONCOCLINICAS AIO INSTITUTO DE CANCER MATRIZ - BRASÍLIA - DF,12104241003266,"R$303.118,45",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ5487 IORA Y INSTITUTO ONCOLOGICO REZENDE AMARAL - ARAGUAÍNA - TO,51183088000165,"R$4.343,75",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,TO
CJ5499 HOSPITAL MATER DEI - NOVA LIMA - MG,16676520001473,"R$22.086,73",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5503 ALIANCA INSTITUTO DE ONCOLOGIA - BRASÍLIA - DF,09104513000974,"R$41.246,80",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ5512 HOSPITAL UNIMED - CHAPECO - SC,85283299000272,"R$6.645,99",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5523 ONCOLOGISTAS ASSOCIADOS - SAO PAULO - SP,00499569000143,"R$456.047,48",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5525 HOSPIDROGAS - VILA VELHA - ES,35997345000146,"-R$20,26",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5534 WIN SERVICOS MEDICOS E HOSPITALARES - PARANAGUA - PR,53628393000220,"R$20.310,75",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5545 SMS - SECRETARIA MUNICIPAL DE SAUDE - CUIABÁ - MT,15084338000146,"-R$100.389,30",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MT
CJ5553 COPASS SAÚDE - BELO HORIZONTE - MG,08202035000115,"R$201.914,91",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5561 PROGNOSTICA - CAMPO GRANDE - MS,06119327000163,"R$336.618,63",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,MS
CJ5583 OESTE SAUDE - OPERADORA DE SAÚDE - PRESIDENTE PRUDENTE - SP,08708980000193,"R$13.810,50",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5609 IBCM - PORTO ALEGRE - RS,92827666000136,"R$99.988,44",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5611 REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BENEFICENCIA - SÃO PAULO - SP,61599908001553,"R$434.569,85",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5621 FERREIRA OFTALMOLOGIA - SAO JOSE DO RIO PARDO - SP,46497932000192,"R$6.724,08",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5623 FLEURY MEDICINA E SAUDE - SÃO PAULO - SP,60840055029628,"R$45.649,02",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5633 ONCOCLINICA DOURADOS - MS,10890665000171,"R$194.942,13",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ5636 HG RAUPP ONCOLOGIA BRASIL - CURITIBA - PR,00490732000107,"R$5.289,90",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5640 UNIMED - CATANDUVA - SP,45118429000116,"R$34.003,38",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5649 RN SEC DA SAUDE PUBLICA GAB SECRETARIO - NATAL - RN,08241754000145,"R$2.297.990,02",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RN
CJ5650 REDE OFTALMO CLINICAS MEDICA - SÃO CARLOS - SP,34077372000308,"R$2.507,28",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5653 FUNDO ESTADUAL DE SAÚDE - ARACAJU - SE,04384829000196,"R$159.644,55",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,SE
CJ5654 ONCOLIVE MATRIZ - RIO VERDE - GO,17299312000140,"R$21.466,85",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ5655 SES MT - CUIABA - MT,57252971000146,"R$463.924,03",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MT
CJ5659 SESAU - MACEIO - AL,12200259000165,"R$54.714,04",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,AL
CJ5662 NOVA LIMA PREFEITURA GABINETE DO PREFEITO - MG,22934889000117,"R$58.654,13",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ5665 HOSPITAL EVANGELICO DE SOROCABA - SP,26048123000196,"R$17.488,63",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5667 SAHA SERVICOS MEDICOS E HOSPITALARES - SÃO PAULO - SP,07045325000130,"R$989.486,08",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5681 H.FOA - HOSPITAL DA FOA - VOLTA REDONDA - RJ,32504995000700,"R$121.306,11",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5684 UNIMED UBERLANDIA COOP.REGIONAL TRABALHO MEDICO - MG,17790718001870,"R$10.531,84",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5686 ESPACO + UNIMED - UBERLÂNDIA - MG,17790718001608,"R$19.148,80",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5691 UNIMED VALE DO ACO COOPERATIVA DE TRABALHO MEDICO - CORONEL FABRICIANO - MG,16991945001477,"R$575.955,28",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5694 SANTA CASA DE MACEIO - CENTRAL DE DISTRIBUICAO - AL,12307187000583,"R$15.447,77",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,AL
CJ5698 UNIMED SAQUAREMA - RJ,00111826000390,"R$49.352,40",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5713 INSUMA - RIO DE JANEIRO - RJ,07028603000574,"R$128.102,32",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RJ
CJ5714 HOSPITAL AUSTA - SAO JOSE DO RIO PRETO - SP,48310098000100,"R$6.818,06",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5720 INSUMA - SAO PAULO - SP,07028603000140,"R$2.816.521,38",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5721 HOSPITAL DA UNIMED EM JUAZEIRO - BA,40853020000472,"R$37.407,90",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,BA
CJ5724 LABORATORIO UNIMED GOVERNADOR VALADARES - MG,42892281000508,"R$490.538,06",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5733 REDE PRIMAVERA - HOSPITAL PRIMAVERA - ARACAJU - SE,13356779000124,"R$452.772,44",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,SE
CJ5734 UNIMED TRES RIOS COOPERATIVA DE TRABALHO MEDICO - RJ,00946953000309,"R$113.322,00",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5736 CENTRO DE ATENCAO A SAUDE - UNIMED PATO BRANCO FILIAL - PR,80871551000321,"R$5.383,84",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5752 ONCOTRATA ONCOLOGIA INTEGRATIVA - PORTO ALEGRE - RS,10525310000183,"R$8.428,13",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5757 ESPACO SAUDE UNIMED - AMPARO - SP,65422339000555,"R$316.334,90",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5762 ABC FARMACEUTICO - VILA VELHA -ES,52967925000100,"R$298.396,31",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5766 INSTITUTO DE QUIMIOTERAPIA ANTINEOPLASICA - PORTO ALEGRE - RS,89621627000173,"R$9.725,78",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5767 SAO DOMINGOS SAUDE - CATANDUVA - SP,00636975000100,"R$10.236,45",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5772 COMPLEXO HOSPITALAR UNIMED GUARULHOS - SP,74466137000687,"R$395.798,92",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5773 GDS HOSP - APARECIDA DE GOIANIA - GO,53041902000132,"R$2.782,23",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,GO
CJ5776 AMAVITA CLINICA ONCOLOGICA - BAURU - SP,03616529000122,"R$92.117,04",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5781 UNIMED SJRPRETO - SAO JOSE DO RIO PRETO - SP,45100138000109,"-R$953,95",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5782 ONCOCENTER - CUIABÁ - MT,09663715000107,"R$1.102.872,91",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5786 SAO JOAO FARMACIAS - PASSO FUNDO - RS,88212113016014,"R$97.344,00",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5788 SAO JOAO FARMACIAS - GRAVATAI - RS,88212113111947,"R$87.298,56",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5790 CLINICA DE OLHOS DE GOVERNADOR VALADARES - MG,28258274000102,"R$27.580,06",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5791 ONCO PRIME - RONDONOPOLIS - MT,11836436000131,"R$216.011,48",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5799 AC DISTRIBUIDORA - GOIANIA - GO,42074933000173,"R$1.039,10",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,GO
CJ5800 FMS - ITAMARAJU - BA,10694906000107,"R$87.343,88",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,BA
CJ5812 DIMEBRAS - CASAVEL - PR,76472349000198,"R$15.499,58",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5819 CLINICA DE ONCOLOGIA MEDICA - SAO PAULO - SP,59481028000130,"R$41.135,74",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5821 YUKON ONCOLOGIA E PARTICIPACOES S.A. - SALVADOR - BA,35433330000155,"R$211.591,54",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,BA
CJ5822 SERVICOS MEDICOS N & N LTDA - ARACATUBA - SP,37155190000126,"R$7.521,84",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
Cj5823 ONCOCLINICAS INSTITUTO DE ONCOLOGIA KAPLAN MATRIZ - PORTO ALEGRE - RS,21875615000646,"R$2.053,29",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5833 MEDSENIOR SAO PAULO - SP,31466949003554,"R$60.282,15",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,SP
CJ5834 PRONTO SOCORRO MEDSENIOR - BRASÍLIA - DF,31466949003805,"R$33.755,42",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,DF
CJ5843 UNIMED TRES VALES - TEOFILO OTONI -MG,66343559000122,"R$83.917,95",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5844 PRONTO ATENDIMENTO E HOSPITAL UNIMED TRES VALES - TEOFILO OTONI - MG,66343559000394,"R$13.768,57",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5846 ONCOJARAGUA - JARAGUA DO SUL - SC,01069922000118,"R$87.629,84",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5851 DROGARIA IGUATEMI LTDA - SÃO PAULO - SP,62702238000205,"R$5.203,97",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ5855 CERRADO SAUDE - RIO VERDE - GO,41282231000112,"R$2.014,46",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,GO
CJ5856 UNIMED ONCOLOGIA E INFUSOES - DOURADOS - MS,15395999000869,"R$583.488,38",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ5861 ONCOCLINICAS CETTRO MATRIZ - BRASÍLIA - DF,12104241001646,"R$205.080,73",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ5865 FUNDO MUNICIPAL DE SAUDE DE RIO VERDE - GO,06190522000180,"R$276.999,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,GO
CJ5866 NIMAI - SAO JOSE DOS CAMPOS - SP,49909714000106,"R$4.433,24",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5894 HOSPITAL GERAL DE MANAUS - AM,09601850000209,"R$515.668,32",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,AM
CJ5895 ONCOVIDA - TAUBATE - SP,03511658000156,"R$91.453,67",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5898 REVIVE CLINIC - RIBEIRAO PRETO - SP,24263966000180,"R$10.260,80",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5901 ONCOLOG - RIBEIRAO DA PONTE - CUIABA - MT,12981527000204,"R$156.067,33",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5902 ONCOLOG - MORADA DA SERRA - CUIABA - MT,12981527000123,"R$582.094,63",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5906 SYMPOR LOUNGE INFUSION MEDICINA - SAO PAULO - SP,35492025000134,"R$20.532,87",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5908 OPTHOS CLINICA OFTALMOLOGICA -  COLATINA - ES,33888723000128,"R$12.385,38",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ5917 CENTRO MEDICO UNIMED JARAGUA DO SUL - SC,03855214000219,"R$417.730,15",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5918 SANTA FILOMENA SAUDE - RIO CLARO - SP,03637776000105,"R$69.246,41",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5920 NOHC- NUCLEO DE ONCOLOGIA E HEMATOLOGIA DO CEARA - ALDEOTA - FORTALEZA - CE,14475163000135,"R$193.674,76",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,CE
CJ5921 W Y T SERVICOS MEDICOS - SAO PAULO - SP,07000886000112,"R$113.967,74",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5922 CLINICA MEDICA HIGIA - PASSO FUNDO - RS,20972370000106,"R$994,90",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5924 SIAME - SERVICOS DE INFUSAO ASSISTIDA DE MEDICAMENTOS ESPECIAIS - JUNDIAI - SP,30518820000130,"R$20.532,87",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5933 MULTIHEMO - RECIFE - PE,03559174000187,"R$186.616,77",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,PE
CJ5934 FISIO LIFE - SÃO PAULO,08727466000103,"R$2.053,28",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5937 ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. - BELO HORIZONTE - MG,12104241004661,"R$32.092,48",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5941 DRF DISTRIBUIDORA - CURITIBA - PR,17124310000110,"R$14.177,28",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5947 SAINT GALLEN ACOES E TERAPIAS EM SAUDE - SANTA CRUZ DO SUL - RS,06131824000187,"R$8.428,12",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5949 DUA HEALTH CONCEPT CLINICA MEDICA - BARUERI - SP,37495226000110,"R$15.399,64",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5951 FSFX O.S.S. HOSPITAL MUNICIPAL CARLOS CHAGAS - ITABIRA - MG,19878404002740,"R$1.487,60",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5954 CECANS CENTRO DO CANCER DE SORRISO - MT,44617668000158,"R$8.022,28",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5955 PLAZA E MASIERO SERVICOS MEDICOS LIMITADA - MOGI DAS CRUZES - SP,03089556000194,"R$5.133,21",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5960 AMPLA MEDICINA - BELO HORIZONTE - MG,27193818000124,"R$10.266,43",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5974 HERA MEDICAMENTOS ESPECIAIS - VILA VELHA - ES,38114394000181,"R$24.464,16",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ5981 ONCOCLINICAS CEON - RIO DE JANEIRO - RJ. ONCOCLINICAS CEON - RIO DE JANEIRO - RJ,12104241001565,"R$98.675,72",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,RJ
CJ5995 HOSPITAL UNIMED - UNIDADE SETE LAGOAS - MG,16513178007189,"R$160.870,67",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5999 FUNDACAO ESTATAL SAUDE DA FAMILIA DA BAHIA FESF - BA,11020634000122,"R$104.212,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,BA
CJ6001 CLINICA ROMANA - SAO PAULO - SP,51069691000110,"R$7.699,82",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6002 ONCOSASCO - SP,02266779000117,"R$10.266,43",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6004 CBSF - MACEIO - AL,54265250000182,"R$5.026,29",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,AL
CJ6007 SAUDE LIVRE VACINAS - SERTAOZINHO - SP,42568047000104,"R$12.595,20",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ6012 CLINICA PADOVAN - SAO PAULO - SP,23141520000110,"R$5.133,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6015 AUGE INFUSOES - BELO HORIZONTE - MG,21506038000100,"R$30.790,85",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ6021 VACIVITTA - SALTO - SP,26915400000110,"R$31.107,38",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ6028 CLINICA AMBULATORIAL E CIRURGICA UNIMED ALTO DA SERRA - VACARIA - RS,88732318000299,"R$3.349,05",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6042 FARMACIA JULIANA - MATA DE SAO JOAO - BA,23518689000227,"R$3.358,72",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,BA
CJ6050 PANVEL FARMACIAS - SAO JOSE DOS PINHAIS - PR,92665611051162,"R$9.744,38",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ6052 PANVEL FARMACIAS - ELDORADO DO SUL - RS,92665611032290,"R$21.153,12",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ6054 A L DE FREITAS DISTRIBUIDORA - GUARULHOS - SP,05073831000107,"R$4.654,08",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ6056 CME CLAUDIA CAPONI - SAO PAULO - SP,45799000000131,"R$5.133,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6065 UNIMED - SAO PAULO - SP,48090146000100,"R$1.391.786,47",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,SP
CJ6073 MEDITE - MEDICINA DIAGNOSTICA E TERAPEUTICA - SAO PAULO - SP,05143239000134,"R$5.133,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6078 MEDSENIOR PORTO ALEGRE - RS,31466949001420,"R$27.135,30",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,RS
CJ6080 CENTRO DE QUIMIOTERAPIA ONCOCLINICAS - PORTO ALEGRE - RS,95179461000422,"R$550.086,55",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6088 ONCOCLINICAS CLION RIO VERMELHO - SALVADOR - BA,41980319001341,"R$476.932,39",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,BA
CJ6093 ONCOCLINICAS DO BRASIL SERVICOS MEDICOS AGIO CONTAGEM - MG,12104241004742,"R$71.490,73",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ6097 ONCOCLINICA CANOAS - RS,08968057000190,"R$17.287,24",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6122 CANCER CENTER ONCOCLINICAS BELO HORIZONTE - MG,12104241000593,"R$195.905,60",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
