PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Julho 2025 - 06 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ5081 UNIMED FRANCISCO BELTRAO C T MEDICO - PR,81710543000102,"R$74.370,51",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5090 S3 MED - VILA VELHA - ES,09660958000345,"R$240.754,06",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5097 SANTA CASA DE MISERICORDIA DE MARILIA - SP,52049244000162,"R$566.384,49",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5110 DISTRITO FEDERAL SECRETARIA DE SAUDE - BRASILIA - DF,00394700000108,"R$225.288,00",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ5117 ESTADO DO MARANHAO - SECRETARIA DE ESTADO DA SAUDE - SAO LUIS - MA,02973240000106,"R$164.166,31",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MA
CJ5126 SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA - MG,21575709000195,"R$299.086,75",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5127 COOP CENTRO DE ONCOLOGIA DO OESTE DO PARANA - CASCAVEL - PR,17864888000103,"R$349.887,57",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5128 CASA DE SAUDE SANTA LUCIA - MURIAE - MG,22790182000184,"R$30.530,68",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5130 INSTITUTO DE ONCOLOGIA DO ARAGUAIA - BARRA DO GARCAS - MT,37436920000590,"R$321.259,62",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5131 UNIMED VALE DO SEPOTUBA - SERVICOS PROPRIOS - TANGARA DA SERRA - MT,02597394000728,"R$944.348,14",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5132 FARMACIA UNIMED - SINOP - MT,73967085000317,"R$1.086.374,74",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5142 FARMACIA CLINICA IGAST - TOLEDO - PR,03538924000134,"R$354.405,08",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5143 BELIZE SOLUCOES EM SAUDE - PORTO ALEGRE - RS,02433706000172,"R$145.720,02",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,RS
CJ5146 HOSPITAL MINISTRO COSTA CAVALCANTI - FOZ DO IGUACU - PR,00304148000110,"R$354.995,26",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5148 HOSPITAL UNIMED RONDONOPOLIS - MT,24676884000167,"R$680.763,14",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5149 UNIMED TERESINA COOPERATIVA DE TRABALHO MEDICO - PI,07241136000566,"R$1.439.938,44",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PI
CJ5152 UNIMED DE RIBEIRAO PRETO - SP,45232246000399,"R$1.472,26",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5161 CEPON - FLORIANOPOLIS - SC,86897113000408,"R$360.652,04",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5163 CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA - FOZ DO IGUAÇU - PR,09025483000153,"R$378.979,29",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5166 HOSPITAL MARCELINO CHAMPAGNAT - CURITIBA - PR,76659820002367,"R$94.611,60",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5169 HOSPITAL MILITAR DE AREA DE CAMPO GRANDE - MS,09539711000294,"R$617.591,92",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MS
CJ5170 CENTRO DE TERAPIA INFUSIONAL - BEBEDOURO - SP,60633369001488,"R$934.237,12",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5172 CECANS CENTRO DO CANCER DE SINOP - MT,05668840000221,"R$432.101,41",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5173 HOSPITAL UNIMED NORTE DO PARANA - CORNELIO PROCOPIO - PR,80297161000209,"R$153.171,85",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5174 SANTE CANCER CENTER - LAGES - SC,10601164000128,"R$23.544,84",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5175 SAUDE SANTA TEREZA - CAMPINAS - SP,05029064000139,"R$172.861,42",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5178 DOM INCONFIDENTES CLINICA DE ONCOLOGIA E HOSPITAL DIA - OURO PRETO - MG,35125456000162,"R$500.107,33",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5179 CANCER CENTER ONCOCLINICAS NOVA LIMA - NOVA LIMA - MG,26645426000196,"R$36.296,59",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5180 MEDSUL SAUDE - CURITIBA - PR,02989632000155,"R$192.449,47",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5181 DOM SETE LAGOAS CLINICA DE ONCOLOGIA E HOSPITAL DIA - MG,34483928000196,"R$73.720,58",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5187 FUNDO MUNICIPAL DE SAUDE - PARATI - RJ,12640342000155,"R$146.609,45",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5190 BANESCAIXA - VITORIA - ES,28502128000172,"R$331.855,27",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ5192 PRONTO ATENDIMENTO UNIMED DRACENA - SP,68204486000466,"R$345.549,99",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5202 INSTITUTO VITARE - SAO PAULO - SP,00856925000139,"R$1.283.434,60",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5208 COP - CENTRO DE ONCOLOGIA DO PONTAL - ITUIUTABA - MG,37750603000110,"R$45.988,64",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5222 HOSPITAL IMACULADA CONCEICAO - CURVELO - MG,16881161000171,"R$17.670,91",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5224 CCC - CENTRO DE COMBATE AO CANCER - SÃO PAULO - SP,67838490000170,"R$113.044,54",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5233 COMPLEXO DE SAUDE UNIMED PELOTAS - RS,89870547001204,"R$56.166,01",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5246 HOSPITAL CENTRAL DO EXERCITO - RIO DE JANEIRO - RJ,09609235000230,"R$29.177,16",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5248 UNIMED LITORAL - BALNEARIO CAMBORIU - SC,85377174001950,"R$552.890,84",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5254 PRO-GOODS - DELIVERY - SAO PAULO - SP,19094337000133,"R$311.327,88",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ5256 PROGOODS - DISTRIBUIDORA - SÃO PAULO - SP,39494470000194,"R$192.343,38",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ5260 UNIHEALTH HOSPITAL GOVERNADOR VALADARES - MG,06288135002124,"R$447.457,95",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5261 ONCOCENTER - SAO PAULO - SP,04036348000190,"R$434.183,25",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5267 SANTA CASA - LIMEIRA - SP,51473692000126,"R$101.277,08",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5268 FEMMECENTER - UBERLANDIA - MG,20917673000118,"R$30.474,49",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5271 CITAC - CENTRO INTEGRADO DE TRATAMENTO AMBULATORIAL DO CANCER - SANTOS - SP,03117525000108,"R$463.492,05",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5276 HOSPITAL ISRAELITA ALBERTEINSTEIN - SÃO PAULO - SP,60765823000130,"R$1.411.791,21",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5277 UOPECCAN - CASCAVEL - PR,81270548000153,"R$71.744,71",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5278 CAS-CENTRO DE ATENCAO A SAUDE UNIMED DR.ALVARO RABELLO - CASCAVEL - PR,81170003000256,"R$2.478.696,59",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5282 UNIMED PINDAMONHANGABA - SP,47565155000481,"R$35.964,87",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5285 CENTRO DE ONCOLOGIA - PARANAVAI - PR,81076069000362,"R$122.521,71",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5286 ONCOMED - CUIABA - MT,01273058000171,"R$2.987.294,95",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5290 CERUB - CENTRO REUMATOLOGICO DE UBERLANDIA - MG,20207543000191,"R$399.467,41",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5301 VIVER CLINICA - FLORIANOPOLIS - SC,04670913000176,"R$58.924,96",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5303 ANETE CLIN  - SÃO PAULO - SP,04304349000178,"R$1.133.586,85",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5305 MEDSENIOR CURITIBA - PR,31466949001268,"R$103.013,60",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,PR
CJ5307 UOPECCAN - UMUARAMA - PR,81270548000234,"R$103.370,52",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5309 HOSPITAL EVANGELICO DE LONDRINA - PR,78613841000161,"R$256.338,67",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5310 HOSPITAL UNIMED CAXIAS DO SUL - RS,87827689002405,"R$169.620,83",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5311 GABINETE DO SECRETARIO - SES - RIO DE JANEIRO - RJ,42498717000155,"R$862.971,67",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5317 UP FARMACEUTICA - VILA VELHA - ES,44152616000153,"R$159.388,04",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5318 HOSPITAL INFANTIL PEQUENO PRINCIPE - CURITIBA - PR,76591569000130,"R$183.408,75",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5324 ONCOTERAPICA - PORTO ALEGRE - RS,01400306000106,"R$6.475,75",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5328 CIP - SAO PAULO - SP,60840055045402,"R$9.257.160,93",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5332 CENTRAL DE ABASTECIMENTO UNIMED - BELEM - PA,04201372001028,"R$5.086.416,21",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,PA
CJ5362 GUSUKUMA OFTALMOLOGIA ESPECIALIZADA - CACOAL - RO,45818738000107,"R$32.708,70",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,RO
CJ5363 CLINICA DE OLHOS BOTELHO E PAIVA - MURIAE - MG,14237276000100,"R$57.781,48",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5366 HOSPITAL DIVINA PROVIDENCIA - PORTO ALEGRE - RS,87317764001084,"R$34.197,92",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5370 ONCOVIDA - CUIABA - MT,07862532000187,"R$740.817,17",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5374 HOSPITAL ANGELINA CARON - CAMPINA GRANDE DO SUL - PR,07088017000191,"R$48.048,20",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5377 OESTE SAUDE - PRESIDENTE PRUDENTE - SP,08708980000274,"R$21.527,00",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5387 HOSPITAL ERNESTO DORNELLES - PORTO ALEGRE - RS,92741016000254,"R$7.460,19",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5391 HOSPITAL MAE DE DEUS - PORTO ALEGRE - RS,88625686002443,"R$830.909,28",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5392 DISTRITO FEDERAL - BRASILIA - DF,00394601000126,"-R$32.094,03",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ5395 SECRETARIA DE ESTADO DE SAUDE PUBLICA - SESPA - BELEM - PA,05054929000117,"R$223.608,75",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,PA
CJ5406 ASSOCIACAO HOSPITALAR MOINHOS DE VENTO - PORTO ALEGRE - RS,92685833000151,"R$6.515.973,57",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,92815000000168,"R$9.371.628,50",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5431 VERA CRUZ PLANO DE SAUDE - CAMPINAS - SP,27452545000195,"R$2.372.169,45",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5438 UNIMED JOAO PESSOA COOPERATIVA DO TRABALHO MEDICO - PB,08680639000681,"R$2.817.234,71",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PB
CJ5459 PRODUFARMA CAPIXABA - CACHOEIRO DE ITAPEMIRIM - ES,06537258000108,"-R$32.292,94",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5460 HOSPITAL MUNICIPAL GILSON DE CASSIA MARQUES DE CARVALHO - SÃO PAULO - SP,60765823002779,"R$734.947,87",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5464 INSTITUTO ONCOLOGICO DE RIBEIRAO PRETO - RIBEIRÃO PRETO - SP,57723280000183,"R$140.299,82",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5468 VGR MEDICAL DISTRIBUIDORA E IMPORTADORA DE PRODUTOS MEDICOS - DUQUE DE CAXIAS - RJ,24262939000192,"R$16.510,74",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RJ
CJ5474 TOLESUL DISTRIBUIDORA DE MEDICAMENTOS - TOLEDO - PR,35959514000153,"R$1.525,66",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5486 ONCOCLINICAS AIO INSTITUTO DE CANCER MATRIZ - BRASÍLIA - DF,12104241003266,"R$303.118,45",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ5487 IORA Y INSTITUTO ONCOLOGICO REZENDE AMARAL - ARAGUAÍNA - TO,51183088000165,"R$4.343,75",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,TO
CJ5494 CLAMED - JOINVILLE - SC,84683481019943,"R$2.939,76",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ5499 HOSPITAL MATER DEI - NOVA LIMA - MG,16676520001473,"R$43.281,96",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5500 FUNDO MUNICIPAL DE SAUDE DE MENDES - RJ,12014954000132,"R$4.568,06",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5503 ALIANCA INSTITUTO DE ONCOLOGIA - BRASÍLIA - DF,09104513000974,"R$41.246,80",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ5512 HOSPITAL UNIMED - CHAPECO - SC,85283299000272,"R$11.347,11",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5516 PRONTO ATENDIMENTO 24 HORAS UNIMED - ANDRADINA - SP,02687852000710,"R$8.448,00",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5523 ONCOLOGISTAS ASSOCIADOS - SAO PAULO - SP,00499569000143,"R$735.693,46",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5525 HOSPIDROGAS - VILA VELHA - ES,35997345000146,"R$5.883,71",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5526 POSITIVA COMERCIAL - VILA VELHA - ES,31504150000166,"-R$6.052,53",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5534 WIN SERVICOS MEDICOS E HOSPITALARES - PARANAGUA - PR,53628393000220,"R$20.310,75",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5539 MAIS GENE E MAIS PHARMA - PORTO ALEGRE - RS,54268872000164,"R$55.045,64",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5545 SMS - SECRETARIA MUNICIPAL DE SAUDE - CUIABÁ - MT,15084338000146,"R$480.448,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MT
CJ5553 COPASS SAÚDE - BELO HORIZONTE - MG,08202035000115,"R$468.852,79",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5557 SAHA INFUSOES - SAO PAULO - SP,04104895000165,"R$139.057,60",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5561 PROGNOSTICA - CAMPO GRANDE - MS,06119327000163,"R$416.943,78",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,MS
CJ5583 OESTE SAUDE - OPERADORA DE SAÚDE - PRESIDENTE PRUDENTE - SP,08708980000193,"R$13.810,50",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5609 IBCM - PORTO ALEGRE - RS,92827666000136,"R$236.031,21",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5611 REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BENEFICENCIA - SÃO PAULO - SP,61599908001553,"R$614.929,55",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5619 GOVERNO DO ESTADO DE PERNAMBUCO - PE,10571982000125,"R$70.356,99",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,PE
CJ5621 FERREIRA OFTALMOLOGIA - SAO JOSE DO RIO PARDO - SP,46497932000192,"R$6.724,08",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5623 FLEURY MEDICINA E SAUDE - SÃO PAULO - SP,60840055029628,"R$185.504,55",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5633 ONCOCLINICA DOURADOS - MS,10890665000171,"R$271.314,53",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ5636 HG RAUPP ONCOLOGIA BRASIL - CURITIBA - PR,00490732000107,"R$115.835,06",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5640 UNIMED - CATANDUVA - SP,45118429000116,"R$43.668,42",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5645 HOSPITAL UNIMED PRESIDENTE PRUDENTE - SP,55329890000171,"R$5.417,28",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5648 AMBULATORIO QUATA - SP,54991211000758,"R$4.706,24",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5649 RN SEC DA SAUDE PUBLICA GAB SECRETARIO - NATAL - RN,08241754000145,"R$3.142.530,53",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RN
CJ5650 REDE OFTALMO CLINICAS MEDICA - SÃO CARLOS - SP,34077372000308,"R$7.521,84",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5652 ONCOGEN CENTRO DE ONCOLOGIA E GENETICA MOLECULAR - POCOS DE CALDAS - MG,07432121000151,"R$22.497,13",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5653 FUNDO ESTADUAL DE SAÚDE - ARACAJU - SE,04384829000196,"R$426.645,89",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,SE
CJ5654 ONCOLIVE MATRIZ - RIO VERDE - GO,17299312000140,"R$25.759,85",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ5655 SES MT - CUIABA - MT,57252971000146,"R$1.678.658,12",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MT
CJ5659 SESAU - MACEIO - AL,12200259000165,"R$363.417,06",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,AL
CJ5662 NOVA LIMA PREFEITURA GABINETE DO PREFEITO - MG,22934889000117,"R$117.371,62",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ5665 HOSPITAL EVANGELICO DE SOROCABA - SP,26048123000196,"R$34.977,26",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5667 SAHA SERVICOS MEDICOS E HOSPITALARES - SÃO PAULO - SP,07045325000130,"R$1.338.725,94",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5668 HBLEM HOSPITAL DE BASE LUIS EDUARDO MAGALHAES - ITABUNA - BA,02762633000162,"R$13.956,96",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,BA
CJ5680 FARMACIA CENTROFARMA - RONDONOPOLIS - MT,08980889000394,"R$3.825,08",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,MT
CJ5681 H.FOA - HOSPITAL DA FOA - VOLTA REDONDA - RJ,32504995000700,"R$175.706,78",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5684 UNIMED UBERLANDIA COOP.REGIONAL TRABALHO MEDICO - MG,17790718001870,"R$22.021,12",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5686 ESPACO + UNIMED - UBERLÂNDIA - MG,17790718001608,"R$23.936,00",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5691 UNIMED VALE DO ACO COOPERATIVA DE TRABALHO MEDICO - CORONEL FABRICIANO - MG,16991945001477,"R$784.676,84",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5694 SANTA CASA DE MACEIO - CENTRAL DE DISTRIBUICAO - AL,12307187000583,"R$17.845,37",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,AL
CJ5698 UNIMED SAQUAREMA - RJ,00111826000390,"R$178.213,92",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5709 UNIMED OS BANDEIRANTES - UNIDADE BRAGANCA PAULISTA - SP,06091170000881,"R$7.101,60",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5710 ONCOCLINICA S/C LTDA - TERESINA - PI,05350790000159,"R$7.526,80",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PI
CJ5713 INSUMA - RIO DE JANEIRO - RJ,07028603000574,"R$98.034,34",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RJ
CJ5714 HOSPITAL AUSTA - SAO JOSE DO RIO PRETO - SP,48310098000100,"R$16.363,35",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5720 INSUMA - SAO PAULO - SP,07028603000140,"R$2.708.589,79",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5721 HOSPITAL DA UNIMED EM JUAZEIRO - BA,40853020000472,"R$102.282,90",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,BA
CJ5724 LABORATORIO UNIMED GOVERNADOR VALADARES - MG,42892281000508,"R$512.071,66",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5725 INSUMA - CURITIBA - PR,24637396000140,"R$1.363,64",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,PR
