PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Abril 2024 - 11 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ4082 HOSPITAL SAO FRANCISCO NA PROVIDENCIA DE DEUS - TIJUCA - RJ,53221255004995,"R$13.347,49",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4084 UNIMED NOROESTE FLUMINENSE - SANTO ANTONIO DE PADUA - RJ,28974020000182,"R$284.538,98",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,RJ
CJ4089 HOSPITAL DR DILO BINDA - COLATINA - ES,13769132000124,"R$8.338,46",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ4093 HOSPITAL SAO DOMINGOS NA PROVIDENCIA DE DEUS -  NHANDEARA - SP,53221255001546,"R$7.552,28",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4095 SANTA CASA DE MISERICORDIA DE ADAMANTINA NA PROVIDENCIA DE DEUS - ADAMANTINA - SP,53221255006777,"R$6.056,08",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4097 FUNDAÇÃO FACULDADE DE MEDICINA - JARDIM PAULISTA - SP,56577059000100,"R$704,00",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4102 HOSPITAL ESTADUAL JOAO PAULO II - SAO JOSE DO RIO PRETO - SP,53221255003166,"R$8.424,88",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4103 HOSPITAL UNIVERSITARIO SAO FRANCISCO PROVIDENCIA DE DEUS - BRAGANCA PAULISTA - SP,53221255005100,"R$27.803,07",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4104 AZUL EMERGENCIAS MEDICAS - PARI - SP,21539905000104,"R$611,07",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4109 HOSPITAL ESTADUAL PORTO PRIMAVERA - ROSANA - SP,53221255002860,"R$4.430,23",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4110 HOSPITAL DR MOISES MAGALHAES FREIRE - PIRAPORA - MG,09152345000135,"R$2.399,76",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4111 HOSPITAL REGIONAL ILHA SOLTEIRA - CENTRO - SP,53221255003409,"R$360,34",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4114 UNIMED VALE DO AÇO - CORONEL FABRICIANO - MG,16991945000152,"R$1.062.109,25",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4118 ASSOCIAÇAO SAUDE DA FAMILIA - UPA ELISA MARIA - SP,68311216000888,"R$20.603,38",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4123 CSPM - CASA DE SAUDE PINHEIRO MACHADO - BOTAFOGO - RJ,35753862000170,"R$2.029,82",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4128 HOSPITAL SAO JOAO DE DEUS - SANTA LUZIA - MG,24425019000148,"R$13.171,60",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,76767219000263,"R$12.223.859,88",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4134 HOSPITAL NOSSA SENHORA DA SAUDE – DIAMANTINA - MG,20081238000104,"R$4.150,43",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4139 HOSPITAL ORTOPEDICO DE GOIANIA - GO,01586742000103,"R$4.964,03",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,GO
CJ4141 ICC INSTITUTO DO CANCER DO CEARA - FORTALEZA - CE,07265515000162,"R$22.142,78",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,CE
CJ4149 HOSPITAL UNIMED - SANTAREM - PA,10219897000283,"R$102.566,88",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,PA
CJ4157 HOSPITAL DA CRIANCA - INSTITUTO D'OR - VILA VALQUEIRE - RJ,08850962000222,"R$30.497,78",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4158 HOSPITAL SANTA MARTA - ASA NORTE - BRASILIA - DF,14864244000208,"R$18.854,37",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,DF
CJ4159 PRONTO ATENDIMENTO UNIMED  - MARILIA - SP,66872888000594,"R$12.637,79",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4160 UNIMED RIO PRONTO ATENDIMENTO FILIAL - COPACABANA - RJ,44987187000487,"R$17.472,00",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4164 PSC SAUDE ASSISTENCIA MEDICA - VALINHOS - SP,20961779000119,"R$27.027,59",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4165 HOSPITAL SAO JOAO DE DEUS - DIVINOPOLIS - MG,20146064000102,"R$158.072,63",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4168 HOSPITAL GERAL UNIMED - MARINGA - PR,76767219001235,"R$12.373,69",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4182 HOSPITAL SANTA LYDIA - RIBEIRAO PRETO - SP,13370183000189,"R$15.969,02",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4183 ASF - ASSOCIACAO SAUDE DA FAMILIA - ALTO DA LAPA - SP,68311216000454,"R$19.031,56",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ419 HOSPITAL E MATERNIDADE SANTA LUCIA BOTAFOGO - RIO DE JANEIRO  - RJ,29435005005279,"R$1.329,80",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4195 SAO JOAQUIM HOSPITAL E MATERNIDADE - FRANCA - SP,45309606000303,"R$6.286.677,53",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4198 SANTA CASA DE MISERICORDIA E MATERNIDADE D JULIETA LYRA - ITAPOLIS - SP,49979230000133,"R$13.995,57",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4199 HOSPITAL DAS CLINICAS SAMUEL LIBANIO - POUSO ALEGRE - MG,23951916000475,"R$76.365,02",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4202 NITEROI D'OR - SANTA ROSA - RJ,30145502000171,"R$4.462,47",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4206 PROPAT - HOSPITAL JORGE VALENTE - SALVADOR - BA,13808803000119,"R$18.385,82",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,BA
CJ4207 ONCOVIE SERVICOS DE ONCOLOGIA HEMATOLOGIA E TERAPIA BIOLOGICA - FORTALEZA - CE,16799123000174,"R$34.425,89",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,CE
CJ4208 NOHC - NUCLEO DE ONCOLOGIA E HEMATOLOGIA DO CEARA - FORTALEZA - CE,14475163000305,"R$8.994,24",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,CE
CJ4209 REDE D'OR - FARMACIA ONCO STAR - INDIANOPOLIS - SP,28290788000307,"R$7.207,78",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ421 HOSPITAL VERA CRUZ - CAMPINAS - SP,46009718000140,"R$13.280.567,83",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4217 HOSPITAL E MATERNIDADE FREI FRANCISCO STIENEN - MONTE BELO - MG,02798796000103,"R$607,20",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4222 HOSPITAL E MATERNIDADE SANTA CLARA - UBERLANDIA - MG,25761040000187,"R$19.814,74",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4223 HOSPITAL PADRE HUMBERTO - MEPES - ANCHIETA - ES,27097229001033,"R$379,39",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ4224 POLICONSULTAS CLINICA MEDICA - JUIZ DE FORA - MG,24954077000169,"R$2.683,93",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4227 UNIMED MACHADO - SP,86584901000193,"R$166.297,70",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4231 HOSPITAL BOM JESUS - CONGONHAS - MG,19692755000122,"R$11.107,35",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4232 CASA DE SAUDE SANTA HELENA - SAO JOSE DO RIO PRETO - SP,59970947000178,"R$20.283,10",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ424 UNIMED DE PRESIDENTE PRUDENTE - SP,44863959000126,"R$13.250.926,76",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4244 HOME - HOSPITAL ORTOPEDICO - BRASILIA - DF,37108388000159,"R$40.740,47",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,DF
CJ4245 HOSPITAL NOSSA SENHORA DAS DORES - ITABIRA - MG,20959292000100,"R$4.692,97",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4246 HOSPITAL SAO JOSE - CRISCIUMA - SC,92736040000890,"R$150.573,49",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4247 HOSPITAL UNIMED COSTA DO SOL - UNIDADE GLORIA - MACAE - RJ,35830868001418,"R$3.824.662,07",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4248 CTO - CENTRO DE TRATAMENTO ONCOLOGICO - ITATIBA - SP,06091170000709,"R$3.391,58",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ4249 ONCOCLINICAS ONCO VIDA - BRASILIA - DF,01682668000129,"R$2.755.653,28",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ4251 HOSPITAL ARISTIDES MALTEZ - SALVADOR - BA,15180961000100,"R$21.462,78",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,BA
CJ4253 HOSPITAL SANTA LUCIA - DIVINOPOLIS - MG,20142303000156,"R$1.929,80",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4254 CASA DE SAUDE - HOSPITAL VERA CRUZ - CAMPINAS - SP,46009718001030,"R$52.694,79",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4257 STA CASA DE MISERICORDIA E MATERNIDADE NOSSA SRA DA CONCEICAO - CUNHA - SP,47531835000131,"R$1.166,27",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4258 IMIP - RECIFE - PE,10988301000129,"R$3.162,13",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PE
CJ4261 IRMANDADE DA SANTA CASA DE MISERICORDIA DE MUZAMBINHO - MG,22830020000122,"R$3.611,52",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4265 IRMANDADE DA SANTA CASA DE LOUVEIRA - SP,46959862000147,"R$4.664,06",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4266 HOSPITAL DR ONOFRE SILVA ROSATELI - ESTRELA D'OESTE - SP,47770102000150,"R$1.443,72",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4267 HOSPITAL SANTA CATARINA DE BLUMENAU - SC,01880344000103,"R$45.668,48",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4273 ONCOLOGIA MANTEVIDA - BRASILIA - DF,51142785000178,"R$843.524,60",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ4277 HOSPITAL NOSSA SENHORA DA PIEDADE - LENÇOIS PAULISTA - SP,51425106000178,"R$1.699,04",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4280 HOSPITAL QUINTA D'OR - SAO CRISTOVAO - RJ,06047087001020,"R$19.860,11",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4281 SAO BERNARDO APART HOSPITAL - COLATINA - ES,07039651000134,"R$53.240,74",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ4283 SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO - CUBATAO - SP,48211585003564,"R$22.589,36",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4284 SANTA CASA DE MISERICORDIA DE TIETE - SP,72457716000123,"R$7.235,52",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4294 PRONTO ATENDIMENTO CENTRO MEDICO SAO CAMILO - INDAIATUBA - SP,51284123000132,"R$64.619,77",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4295 UNIMED DE BATATAIS - SP,52657079000393,"R$6.777,99",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4297 FASCAMP - CAMPINAS - SP,17893567000137,"R$858,02",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4299 HEUE - HOSPITAL ESTADUAL DE URGENCIA E EMERGENCIA - VITORIA - ES,28127926000323,"R$26.778,04",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ4308 CION - CENTRO INTEGRADO DE ONCOLOGIA - PORTO ALEGRE - RS,06252780000143,"R$346.654,33",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ4313 HOSPITAL UNIMED AMERICANA - SP,48628366000721,"R$52.761,44",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4322 HOSPITAL SANTA BARBARA - S B D'OESTE - SP,56725385000109,"R$1.445,27",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4325 FARMEG - CENTRO MEDICO ESPECIALIZADO GUARATIBA - RIO DE JANEIRO - RJ,04653484000129,"R$456,19",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,RJ
CJ4333 HOSPITAL SAO FRANCISCO - CEILANDIA - BRASILIA - DF,72576143000157,"R$11.488,86",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ4337 LAR IRMA DULCE NA PROVIDENCIA DE DEUS - PIRAJUI - SP,53221255001201,"R$418,33",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4339 HOSPITAL SAO RAFAEL - IMPERATRIZ - MA,06413934000131,"R$15.460,08",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,MA
CJ4346 HOSPITAL NOSSA SENHORA DA DIVINA PROVIDENCIA - JACI - SP,53221255000221,"R$2.378,11",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4360 HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS - CARIACICA - ES,30779649000113,"R$41.991,69",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ4364 HOSPITAL E MATERNIDADE MAE DO DIVINO AMOR NA PROVIDENCIA DE DEUS - MIRASSOL - SP,53221255001970,"R$8.863,11",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4382 FUNDACAO PIO XII - HOSPITAL DE AMOR - PORTO VELHO - RO,49150352001607,"R$41.614,17",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,RO
CJ4384 UNIMED INCONFIDENTES - OURO PRETO - MG,22720791000167,"R$1.300.132,56",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4398 HOSPITAL SAO MATEUS - FORTALEZA - CE,41580077000165,"R$7.457,52",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,CE
CJ4399 GASTROCLINICA - FORTALEZA - CE,07272404000183,"R$4.600,45",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,CE
CJ4400 MATERNIDADE SANTA URSULA - VITORIA - ES,27434992000111,"R$433.288,95",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ4401 HOSPITAL METROPOLITANO - SERRA - ES,32402414000133,"R$115.816,77",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ4402 HOSPITAL OTOCLINICA - FORTALEZA - CE,23443518000103,"R$13.993,42",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,CE
CJ4403 HOSPITAL SAO LUIZ - VILA VELHA - ES,27569847000148,"R$12.024,98",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ4404 HOSPITAL E MATERNIDADE SAO MATEUS - CUIABA  - MT,15016827000160,"R$15.310,59",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ4405 INSTITUTO DE NEUROLOGIA - GOIANIA - GO,01011865000116,"R$27.739,57",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,GO
CJ4415 BLANC HOSPITAL - VILA OLIMPICA - SP,37232310000141,"R$1.392,86",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4419 AME ATIBAIA AMBULATORIO MEDICO DE ESPECIALIDADES - ATIBAIA - SP,53221255005290,"R$419,55",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4421 HOSPITAL SAMARITANO - BARRA DA TIJUCA - RJ,08100676002102,"R$2.016,86",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RJ
CJ4426 HOSPITAL SANTA THEREZA - PALMAS - TO,25016319000136,"R$1.134,75",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,TO
CJ4431 HOSPITAL UNIMED - PASSOS DE MINAS - MG,71064539000314,"R$7.407,26",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4438 HOSPITAL SAMARITANO PAULISTA - SAO PAULO - SP,08100676002455,"R$44.976,64",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ4439 HOSPITAL COPA D'OR - COPACABANA - RJ,06047087000996,"R$114.149,49",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4441 UNIMED DE UBA - MG,25686544000180,"R$142.694,26",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4444 FUNDACAO CAMAQUA - RS,88358940000106,"R$3.227,28",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ4446 HOSPITAL ADVENTISTA DE SAO PAULO - LIBERDADE - SP,43586122000971,"R$527.937,23",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ4453 ASF - ASSOCIAÇAO SAUDE DA FAMILIA PARELHEIROS - JARDIM SANTA HELENA - SP,68311216000535,"R$23.174,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4455 TRANSMONTANO SAUDE SE - SAO PAULO - SP,62638374000194,"R$5.134.556,86",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ4456 SANTA CASA DE MISERICORDIA DE TUPA - SP,72547623000190,"R$17.070,48",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4459 HOSPITAL SANTA LUZIA D'OR ASA SUL - BRASILIA - DF,06047087004126,"R$43.670,12",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,DF
CJ4464 ASF - ASSOCIAÇAO SAUDE DA FAMILIA JARDIM SANTA HELENA - SAO PAULO - SP,68311216000373,"R$64.505,87",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4466 HOSPITAL DE CLINICAS RIO MAR BARRA - RJ,32154700000127,"R$3.759,40",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4469 HOSPITAL E MATERNIDADE BRASIL - UNIDADE MAUA - SP,31635857002155,"R$10.781,31",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4471 AACD - VILA CLEMENTINO - SAO PAULO - SP,60979457000111,"R$14.332,53",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ4472 ESPACO + UNIMED UBERLANDIA - MG,17790718001527,"R$259.532,88",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,SP
CJ4473 HOSPITAL SAO LUIZ - UNIDADE ANALIA FRANCO TATUAPE - SAO PAULO - SP,06047087000139,"R$3.694,85",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4475 HOSPITAL OESTE D'OR CAMPO GRANDE - RIO DE JANEIRO - RJ,06047087003316,"R$19.091,05",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4476 CLINICA ORTOFISIO - ARARUAMA - RJ,04717068000147,"R$444,80",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4477 ENCORE CARDIOLOGIA E RADIOLOGIA INTERVENCIONISTA - APARECIDA DE GOIANIA - GO,02780488000223,"R$2.771,56",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,GO
CJ4478 IRMANDADE DA SANTA CASA DE MISERICORDIA DE SOROCABA - SP,71485056000121,"R$17.941,49",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4479 PAMED DISTRIBUICAO DE MEDICAMENTOS BOTAFOGO - RIO DE JANEIRO - RJ,02424344000153,"R$172.330,52",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RJ
CJ4480 HOSPITAL NOVO ATIBAIA - SP,52956901000155,"R$19.411,32",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4484 HOSPITAL AVICCENA - SAO PAULO - SP,06047087015080,"R$6.250,74",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4488 DF STAR ASA SUL - BRASILIA - DF,31635857000616,"R$8.373,63",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,DF
CJ4490 HOSPITAL SAO VICENTE DE PAULO - PASSO FUNDO - RS,92021062000106,"R$6.961,60",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ4494 HOSPITAL SAO FRANCISCO - MOGI GUACU - SP,54672449000125,"R$12.232,00",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4495 HOSPITAL DO CANCER DE RIO VERDE - GO,25040544000108,"R$1.144,83",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,GO
CJ4499 HOSPITAL SAO RAIMUNDO - FORTALEZA - CE,07265515000596,"R$16.620,64",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,CE
CJ4504 VAP HOSPITALAR - BRASILIA - DF,15325249000144,"R$7.790,46",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,DF
CJ4506 SANTA CASA DE MISERICORDIA DE GUAIRA - SP,48341283000161,"R$2.522,73",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4515 CLINICA SAO VICENTE D'OR - INTEGRADOS DA GAVEA - RIO DE JANEIRO - RJ,31635857000101,"R$18.763,35",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4516 HOSPITAL CAXIAS D'OR - DUQUE DE CAXIAS - RJ,06047087001372,"R$9.506,54",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4519 HOSPITAL SAO LUIZ - UNIDADE MORUMBI - SAO PAULO - SP,06047087000309,"R$8.577,13",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4521 HOSPITAL ARNALDO GAVAZZA - PONTE NOVA - MG,26150979000178,"R$932.383,21",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4522 HOSPITAL IMACULADA CONCEICAO - GUANHAES - MG,20724357000120,"R$1.271,55",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4523 REURO CLINICA - ARAGUAINA - TO,41313128000192,"R$16.015,71",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,TO
CJ4540 BLK SERVICOS MEDICOS BARRA DA TIJUCA - RIO DE JANEIRO - RJ,33461743000118,"R$612,00",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
